id,name,provider,level,amount,deadline,project_types,requirements,description,contact_info,application_url,status,technology,created_at,updated_at,verification_level,verification_date,verification_source,verification_notes,last_data_check,data_source,deadline_status,amount_verified,deadline_verified,next_check_due
2001,Green Mountain Power HVAC Programs,Green Mountain Power,utility,"$5,000 to $500,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",HVAC Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,HVAC,2025-07-20 04:18:21.844934,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2002,Green Mountain Power Lighting Rebates,Green Mountain Power,utility,"$500 to $50,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Lighting Rebates offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.907443,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2003,Green Mountain Power Motor Programs,Green Mountain Power,utility,"$5,000 to $500,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Motor Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.971088,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2004,Green Mountain Power Custom Programs,Green Mountain Power,utility,"$1,000 to $100,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Custom Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.034049,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2005,Green Mountain Power Net Metering,Green Mountain Power,utility,Custom incentives,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Net Metering offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.096446,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2006,Green Mountain Power Feed-in Tariffs,Green Mountain Power,utility,Performance-based incentives,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Feed-in Tariffs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.15946,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2007,Green Mountain Power Green Pricing,Green Mountain Power,utility,Custom incentives,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Green Pricing offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.223294,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2008,Green Mountain Power Renewable Energy Credits,Green Mountain Power,utility,Rebates vary,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Renewable Energy Credits offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Renewable Energy,2025-07-20 04:18:22.285975,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2009,Green Mountain Power Community Solar,Green Mountain Power,utility,"$1,000 to $100,000",Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Community Solar offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Solar,2025-07-20 04:18:22.348542,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2010,Green Mountain Power Heat Pump Programs,Green Mountain Power,utility,Performance-based incentives,Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Heat Pump Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,HVAC,2025-07-20 04:18:22.41299,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2011,Green Mountain Power Electric Vehicle Programs,Green Mountain Power,utility,"$500 to $50,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Electric Vehicle Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Transportation/EV,2025-07-20 04:18:22.476575,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2012,Green Mountain Power Beneficial Electrification,Green Mountain Power,utility,"$5,000 to $500,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Beneficial Electrification offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.539997,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2013,Green Mountain Power Fuel Switching,Green Mountain Power,utility,Custom incentives,Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Fuel Switching offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.603159,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2014,Green Mountain Power Smart Grid Programs,Green Mountain Power,utility,Up to $1 million,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Smart Grid Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.666097,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2015,Green Mountain Power Advanced Metering,Green Mountain Power,utility,"$100 to $10,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Advanced Metering offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.728878,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2016,Green Mountain Power Microgrids,Green Mountain Power,utility,Custom incentives,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Microgrids offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.792257,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2017,Green Mountain Power Grid Storage,Green Mountain Power,utility,"$500 to $50,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Storage offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Storage,2025-07-20 04:18:22.855588,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2018,Green Mountain Power Grid Resilience,Green Mountain Power,utility,"$5,000 to $500,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Resilience offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Climate & Resilience,2025-07-20 04:18:22.918408,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2019,Delmarva Power Peak Load Reduction,Delmarva Power,utility,"$5,000 to $500,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Peak Load Reduction offered by Delmarva Power for customers in their service territory.,Delmarva Power Customer Programs,https://www.delmarvapower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:22.981125,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.delmarvapower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2020,Delmarva Power Time-of-Use Programs,Delmarva Power,utility,Custom incentives,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Time-of-Use Programs offered by Delmarva Power for customers in their service territory.,Delmarva Power Customer Programs,https://www.delmarvapower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:23.043238,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.delmarvapower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2021,Delmarva Power Critical Peak Pricing,Delmarva Power,utility,Rebates vary,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Critical Peak Pricing offered by Delmarva Power for customers in their service territory.,Delmarva Power Customer Programs,https://www.delmarvapower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:23.106653,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.delmarvapower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
